sid,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,图片url
7643882,上海玻璃博物馆Shanghai Museum of Glass,1,88.0,玻璃窑炉车间改建的博物馆，可见各种精美的玻璃艺术品，观看玻璃制作过程。,89.0,121.478542,31.349786,504,0.0,https://img1.qunarzz.com/travel/d5/1801/17/9395cb4d009562b5.jpg_r_480x360x95_c2e47bc9.jpg
19530306,长江第一滩First Beach of Yangtze River,0,76.0,,,121.797531,31.352119,7,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/260fd1f0ea4493bbfa5f14cdaf603599.jpg_r_480x360x95_0227e87e.jpg
9722452,上海外滩星空艺术馆Starry Gallery of Shanghai,1,84.0,,170.0,121.50497,31.233565,250,0.0,https://img1.qunarzz.com/travel/d6/1603/82/d9861d1adeb0bdf7.jpg_r_480x360x95_4718f770.jpg
9487279,愚园路历史风貌保护区Yuyuan Road,3,94.0,繁华中的幽静，凝聚了诸多老上海故事的低调马路。,2393.0,121.444871,31.227868,315,0.0,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/fusion/202010/614bab0d4ceef18fb1aa8e4e58721050.jpg_r_480x360x95_df2217e0.jpg
7475116,东林寺Donglin Temple,1,94.0,七百年来香火长旺，有亚洲最高的室内千手观音圣像。,611.0,121.1723895212,30.9003183241,213,0.0,https://img1.qunarzz.com/travel/d4/1608/9c/b3fa2f70124722b5.jpg_r_480x360x95_3ab5172e.jpg
26577267,广富林郊野公园Guangfulin Jiaoye Park,0,88.0,,,121.186543,31.074869,24,0.0,https://tr-osdcp.qunarzz.com/tr-osd-vs-dapp-ugc/img/5b5678140abbde4043f2d346709d8bda.jpg_r_480x360x95_c903130f.jpg
710405,多伦路文化名人街Duolun Road Cultural Street,23,88.0,参观鲁迅、茅盾、郭沫若等名人故居，在复古的洋楼老街散步拍照。,29.0,121.4883520019,31.2680882848,535,0.1,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/36ac1bc4256d7d871854289a967a390e.jpg_r_480x360x95_1fd0598a.jpg
5475557,甜爱路Tian'ai Road,40,88.0,上海最浪漫的马路，在爱心邮筒给你的TA寄出盖有爱心邮戳的信函。,22.0,121.490625,31.274099,536,0.07,https://img1.qunarzz.com/travel/d2/1611/b3/70a6a7f3f680f4b5.jpg_r_480x360x95_542877b8.jpg
708035,上海长风海洋世界Changfeng Ocean World,2,86.0,观看大型海洋动物的表演。,5.0,121.403475,31.230932,2334,0.0,https://img1.qunarzz.com/travel/poi/1505/2f/5d8979395f1105.jpg_r_480x360x95_5be114a4.jpg
717617,课植园Kezhi Garden,3,88.0,朱家角的园林胜景，漫步于曲径或小憩于水榭，在园林小景中享受恬静惬意。,8.0,121.059973,31.11952,210,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/8038728526dca30e7f8badaecb7ee277.jpg_r_480x360x95_d7710385.jpg
704769,方塔园Songjiang Square Pagoda,2,90.0,环境优雅的园林，可见宋代方塔、明代砖雕照壁、清代天妃宫等景点。,10.0,121.253011,31.010392,331,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/04ca1353-ab20-4e90-b448-717bbcc3d852.jpg_480x360_6dd4874c.jpg_480x360_1797ece8.jpg
30011590,EPSON teamLab 无界美术馆EPSON teamLab: teamLab Borderless Shanghai,0,94.0,,,121.504015597,31.2074602994,35,0.0,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/fusion/202010/9a4d23a83ca57dcb58fd0f0c98a923b8.jpg_r_480x360x95_5cb2be50.jpg
10074948,玉佛功德园Yufogong Deyuan,0,0.0,,1378.0,120.9885896123,31.0962598617,0,0.0,https://img1.qunarzz.com/travel/poi/1803/d2/a2c0d6351e1e637.jpg_r_480x360x95_d49ba6f9.jpg
10068563,太阳岛沙滩Sun Island Beach,0,88.0,,494.0,121.0893764751,31.0374584198,1,0.0,https://img1.qunarzz.com/travel/poi/1712/43/54f72c2142d41537.jpg_r_480x360x95_b2019fdf.jpg
10032000,国家会展中心National Exhibition and Convention Center,1,92.0,,269.0,121.3085816472,31.196214201,261,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
10011925,城隍庙旅游区Shanghai City God Temple Tourist Area,61,92.0,参观豫园和老城隍庙，品地道上海小吃和本帮菜。,143.0,121.497994,31.232396,5649,0.0,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/fusion/202110/316d8b6a6e6ccf02bab2864af71fed3f.jpg_r_480x360x95_8dfcf86b.jpg
10000319,醉白池Zuibaichi Park,2,90.0,上海最古老的园林，参观经典明清建筑，欣赏各种名人石刻。,47.0,121.237508,31.007731,356,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/20254b82-986a-47c5-842a-a4b3e56237f5.jpg_480x360_068de01e.jpg_480x360_51588aee.jpg
9528113,月湖雕塑公园Shanghai Sculpture Park,1,88.0,在错落着艺术雕塑的月湖畔散步，拥有大面积果岭草地，上海的溜宠胜地。,64.0,121.211287,31.107223,474,0.0,https://img1.qunarzz.com/travel/d1/1705/3f/334aed2ef1c830b5.jpg_r_480x360x95_7e846152.jpg
7628129,步高里Bugaoli Scenic Resort,6,86.0,,76.0,121.4691216454,31.2129802704,121,0.0,https://img1.qunarzz.com/travel/poi/1612/52/6fc398ffedb7dc37.jpg_r_480x360x95_f5c51e90.jpg
704880,金茂大厦Jinmao Building,39,94.0,上海第三高楼，著名地标之一，在88层观光厅俯瞰上海城市风光。,24.0,121.512255,31.241027,2672,0.13,https://img1.qunarzz.com/travel/d7/1802/fe/ea4fcecb1e58c0b5.jpg_r_480x360x95_a58efb31.jpg
705184,黄浦江观光区Huangpu River,14,90.0,黄浦江是上海的地标河流，荟萃了上海城市夜景的精华，乘船夜游的好去处。,56.0,121.4992519294,31.2387436143,50,0.04,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/b621d6fd4bd651bbf95d56e267902e10.jpg_r_480x360x95_eb81900a.jpg
7481649,复旦大学Fudan University,23,94.0,访百年名校复旦大学，仰望光华楼，感受沪上知名学府的人文情怀。,20.0,121.511012,31.301524,698,0.02,https://img1.qunarzz.com/travel/d2/1703/61/47211079c7286ab5.jpg_r_480x360x95_6c3d01ed.jpg
706279,周公馆Former Residence of Zhou Enlai in Shanghai,2,92.0,保存完好的西班牙式花园洋楼，伟人们在沪展开革命之地。,112.0,121.474868,31.22029,143,0.01,https://img1.qunarzz.com/travel/d4/1506/75/f5b752a0435665.jpg_r_480x360x95_c34d0acc.jpg
707249,上海鲜花港Shanghai Flower Port,2,88.0,3月底-5月中旬可赏郁金香，姹紫嫣红的花海极美。,558.0,121.909087,30.950741,361,0.0,https://img1.qunarzz.com/travel/d7/1704/d0/3aee7f1eab7478b5.jpg_r_480x360x95_872f1fdd.jpg
702507,长风公园Changfeng Park,3,90.0,“勇敢者道路”很受青少年喜爱；长风海洋世界在园内。,93.0,121.406081,31.230871,919,0.0,https://img1.qunarzz.com/travel/d0/1512/f0/ab9a4f4dd00fb0f7.jpg_r_480x360x95_2f001425.jpg
7481933,武康大楼Wukang Mansion,12,92.0,形似熨斗的上海著名建筑大楼，诸多名人曾入住于此。,133.0,121.44472,31.210733,297,0.0,https://img1.qunarzz.com/travel/poi/1803/dd/05e5222f11f3dd37.jpg_r_480x360x95_ace72fc5.jpg
7469012,江南三民文化村Jiangnan Sanmin Culture Village,0,84.0,富有民俗特色的文化村，踩高跷推铁环玩童年游戏。,3.0,121.5057,31.724771,59,0.0,https://img1.qunarzz.com/travel/poi/1408/26/b5acf2028eee80b6ffffffffc8d65eac.jpg_r_480x360x95_603539ae.jpg
38135879,遇见博物馆·上海静安馆,0,88.0,,,121.449386,31.297082,1,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
23344367,米域•有光MIXPACE,0,86.0,,,121.461038,31.233274,7,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/c0017c06-61be-4d28-a5df-7730cce630b9.jpg_480x360_94efeb51.jpg_480x360_1f9c61b9.jpg
10012218,奉贤博物馆Fengxian Museum,1,88.0,,2081.0,121.509324,30.939284,74,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/289735b36b36989905a146e681687635.jpg_r_480x360x95_1172daa5.jpg
10009573,巴金故居Former Residence of Ba Jin,2,90.0,参观巴金生前起居、写作的房间。,2211.0,121.447147,31.215026,228,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/f8ffab8344c6ea1111d3f0eef1e58f4a.jpg_r_480x360x95_705bdd37.jpg
9789450,金茂大厦88层观光厅Jinmao Tower Observation Deck,1,94.0,上海著名观景平台，能在高空俯瞰繁华的魔都。,142.0,121.512231,31.241024,1802,0.0,https://img1.qunarzz.com/piao/fusion/2011/97/ba4075d9e0031e02.jpg_r_480x360x95_835295bc.jpg
3711080,衡复历史文化风貌区Hengshan Leisure Street,16,90.0,,32.0,121.449293,31.206121,320,0.02,https://img1.qunarzz.com/travel/d3/1412/5a/5a71ebdcdb009e8cdb.jpg_r_480x360x95_0d56956e.jpg
7481910,徐家汇源,1,100.0,​徐家汇源景区位于上海都市旅游中心圈徐家汇，主要由历史景观风貌、时尚活力购物和绿色休闲娱乐三大板块组成。,608.0,121.443043,31.197086,4,0.0,https://img1.qunarzz.com/travel/d3/1611/f7/d1d4ba7499b16b5.jpg_r_480x360x95_154c66e7.jpg
20971171,上海寻梦源梦水乡Xunmengyuan Herb Farm,0,84.0,,,121.097122,31.047402,17,0.0,https://img1.qunarzz.com/piao/fusion/2110/a9/965e5c595f6adf02.jpg_r_480x360x95_8233b4a0.jpg
7481870,大宁灵石公园Daning Park,4,92.0,不用远赴海外，就能感受到荷兰赏花胜地“库肯霍夫花园”的郁金风情。,121.0,121.45316,31.284678,957,0.0,https://img1.qunarzz.com/travel/d3/1506/bc/214f37245c3240.jpg_r_480x360x95_b28b7f62.jpg
5291267,喜玛拉雅美术馆Shanghai Himalayas Museum,1,88.0,,15.0,121.568386,31.215181,83,0.0,https://img1.qunarzz.com/p/tts5/1807/16/2d820bbca0dc9002.jpg_r_480x360x95_55b07abb.jpg
3709379,上海外滩美术馆Rockbund Art Museum,2,94.0,欣赏各种现代艺术作品，在楼顶露台享受咖啡与美景。,63.0,121.494113,31.246931,399,0.0,https://img1.qunarzz.com/travel/d5/1604/3b/33d8c53b6d27f5f7.jpg_r_480x360x95_de70cde0.jpg
713934,上海马戏城Shanghai Circus World,1,90.0,中国马戏第一城，有适合小朋友观看的《欢乐马戏》，也有享誉海外的《ERA时空之旅》。,8.0,121.457945,31.284439,897,0.0,https://img1.qunarzz.com/travel/d1/1408/22/1083893885de811dffffffffc8d65eac.jpg_r_480x360x95_c46c6a9d.jpg
707178,上海儿童博物馆Shanghai Children's Museum,2,90.0,寓教于乐的知识殿堂，儿童可在此得到丰富的科普启蒙。,36.0,121.419405,31.199852,161,0.0,https://img1.qunarzz.com/travel/poi/1807/7b/4bb0055432556837.jpg_r_480x360x95_8059ecae.jpg
701652,寒山寺,17,88.0,寒山寺已有近374年历史。明朝天启四年，杨军门夫人朱氏自苏州驾小船来到崇明。朱氏在岛上削发为尼，法名颠修，建寺名寒山寺，供寒山拾得二像。原寒山寺北至护城河（现崇明中学马路），南至人民路，西至护城河沿界（农业大楼），东至旧大校场（现向…,77.0,121.4080510142,31.6304013168,6,0.0,https://img1.qunarzz.com/wugc/p221/201206/18/81a415228067d0bb93835fbb.jpg_r_480x360x95_e50dfa5e.jpg
7481874,龙美术馆西岸馆Long Museum (West Bund),2,92.0,室内与室外完美结合的开放式美术馆，让艺术更加亲民。,193.0,121.471366,31.190301,239,0.0,https://tr-osdcp.qunarzz.com/tr-osd-vs-dapp-ugc/img/e930da98f3df3e74895a55242cc11061.jpg_r_480x360x95_9f772934.jpg
714143,孔庙Confucian Temple,3,94.0,,636.0,121.4945430417,31.2232846425,31,0.0,https://img1.qunarzz.com/piao/fusion/2109/cc/430109e8620c8e02.jpg_r_480x360x95_bb9d6972.jpg
36404178,青溪老街,0,84.0,,,121.5891641954,30.9296540962,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
32562008,小灶村体验农场Xiaozaocun Tiyan Farm,0,76.0,,,121.284467,31.395217,5,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/a58d3248cf35b8e0293806bfc01f7186.jpg_r_480x360x95_8ca608af.jpg
27337794,油罐艺术中心Youguan Art Center,0,86.0,,,121.469743,31.171002,21,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/45be6597-cd0b-4b36-8c66-93cdc01cb309.jpg_480x360_2094b996.jpg_480x360_efc30f2e.jpg
24393525,大莲湖湿地Dalianhu Wetland,0,88.0,,,121.003177,31.069671,9,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/5401752258095de058f8d28fd54cfc52.jpg_r_480x360x95_169c28eb.jpg
20978005,浦江郊野公园奇迹花园Pujiang Jiaoye Gongyuan Qiji Garden,0,88.0,,,121.514217,31.060286,175,0.0,https://img1.qunarzz.com/piao/fusion/2110/7e/2573187d59471402.jpg_r_480x360x95_1ea13c04.jpg
10019035,中国兵器博览馆China Ordnance Expo,0,94.0,,1958.0,121.024908,31.109638,23,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/bca39aaee47ee5d1ea4cf6887ddace0b.jpg_r_480x360x95_1d49a178.jpg
10018074,富民路Fumin Road,1,84.0,,2014.0,121.4572330595,31.2260704041,15,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
9479485,风车湾Windmill Bay,1,100.0,,2493.0,121.916124,30.860425,2,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/1f594a8eeddb49f192f4d65c7c8094d5.jpg_r_480x360x95_d6b9c9fd.jpg
9479175,古藤园Guteng Garden (East Gate),1,92.0,,2667.0,121.393967,31.007918,62,0.0,https://tr-osdcp.qunarzz.com/tr-osd-vs-dapp-ugc/img/40991fe839d61ce42a4be90c4f12eac3.jpg_r_480x360x95_08370ea2.jpg
8450503,新虹桥中心花园Xinhongqiao Center Park,0,92.0,,2722.0,121.411023,31.20618,68,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/aa27d34e2740276a6114c0868793ae86.jpg_r_480x360x95_b8de4379.jpg
7474645,古华公园Guhua Park,1,90.0,,2748.0,121.471003,30.923862,256,0.0,https://img1.qunarzz.com/travel/poi/1507/c2/5c7d8f9c81c4d.jpg_r_480x360x95_a857267d.jpg
712307,上海宋庆龄故居纪念馆Soong Ching Ling Memorial Residence,1,92.0,繁华淮海路上闹中取静的一处，西式建筑风格优雅别致。,87.0,121.445413,31.210427,243,0.01,https://img1.qunarzz.com/travel/d7/1506/5e/a1d9eff2100f54.jpg_r_480x360x95_4954fb0a.jpg
9785231,朱家角北大街,0,0.0,"北大街，又称""一线街""，是上海市郊保存得最完整的明清建筑第一街，全长两里多路，其东起放生桥，西至美周弄的三百多米，是最富有代表性的明清建筑精华所在。这里，旧式民宅鳞次栉比，粉墙灰瓦错落有致，窄窄通道曲径通幽，石板条路逶迤不断，老店名…",7.0,121.062171,31.11673,1,0.0,https://img1.qunarzz.com/travel/poi/1708/d4/22217bacc134b337.jpg_r_480x360x95_d6f13fb9.jpg
713908,世纪公园Century Park,11,96.0,上海市内最大的生态公园，树木花草众多，休闲漫步的好去处。,64.0,121.558238,31.221747,2173,0.01,https://img1.qunarzz.com/travel/d6/1506/24/dd73aa2b96c5d1.jpg_r_480x360x95_dbb50fe2.jpg
7475128,紫藤园Jiading Wistaria Garden,4,92.0,,392.0,121.265131,31.384864,265,0.0,https://img1.qunarzz.com/travel/d2/1704/15/63c1617d3b0893b5.jpg_r_480x360x95_27b34d0c.jpg
7481633,上海交通大学Shanghai Jiao Tong University,20,92.0,文化底蕴深厚、办学传统悠久的全国重点大学，中西合璧的校园建筑和各式博物馆都值得参观拜访。,73.0,121.439021,31.205559,494,0.01,https://img1.qunarzz.com/travel/d8/1510/24/88e8bdb75eb603.jpg_r_480x360x95_246e77df.jpg
3540029,南京西路West Nanjing Road,12,94.0,,23.0,121.4598485479,31.2330771947,38,0.0,https://img1.qunarzz.com/piao/fusion/1502/10/415ac57b06838c.jpg_r_480x360x95_20e0a356.jpg
7481898,上海琉璃艺术博物馆Liuli China Museum,5,90.0,中国甚至亚洲第一个展示琉璃艺术的博物馆，能欣赏古代中国到现代世界的琉璃大作。,51.0,121.476866,31.213867,314,0.0,https://img1.qunarzz.com/travel/d7/1704/fe/379dffc2a8741ab5.jpg_r_480x360x95_2842886e.jpg
7469001,中国航海博物馆China Maritime Museum,2,94.0,国内首座航海专题博物馆，看各种仿真模型和航海设备实物。,61.0,121.926006,30.902445,713,0.0,https://img1.qunarzz.com/travel/poi/1408/26/fd9af6fa96bb92c7ffffffffc8d65eac.jpg_r_480x360x95_a576902e.jpg
37166239,汤连得·多喜温泉（闵行店）,0,82.0,,,121.375454,31.146,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
36458598,渔港公园,0,0.0,,,121.794606,31.356716,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
35217216,上海之鱼,0,90.0,,,121.505745,30.938155,4,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
32561454,绿之丘Green Valley,0,90.0,,,121.545418,31.260861,20,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/fadf152b-d43d-47b2-b4c2-8231f57644e7.jpg_480x360_e9b9af54.jpg_480x360_b8a27add.jpg
26969828,Sky Park 高登公园Sky Park,0,88.0,,,121.402661,31.22908,27,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/039e9180-0edd-4cfe-9347-331d44f2c002.jpg_480x360_7896e963.jpg_480x360_2a926200.jpg
23031834,南极企鹅馆Antarctic Penguin Encounter,0,94.0,与萌萌哒企鹅亲密接触,,121.911276,30.919863,26,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/a0c4e6384a68e5218c6bba13657e9c7d.jpg_r_480x360x95_09dc8ed1.jpg
10066367,涌泉坊Bubbling Well Lane,0,94.0,,1763.0,121.447498,31.228503,19,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
10066295,永福路Yongfu Road,0,96.0,,1779.0,121.4491560182,31.214613935,23,0.0,https://flight-feed.qunarzz.com/as3/411/image/poi_vishnu/ed8b4bdd-6012-437d-88fc-8bdb1f91ed48.jpg_480x360_633a67f6.jpg_480x360_7436de7f.jpg
10042644,崇明荷花博览园Lotus Expo Park,1,88.0,,12.0,121.246813,31.735561,38,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/86efd0fd8418aeb6e1dd1997fc071eff.jpg_r_480x360x95_a6605123.jpg
10011469,东海观音寺Donghai Guanyin Temple,0,86.0,,2137.0,121.5211799615,30.8215503693,12,0.0,https://img1.qunarzz.com/travel/poi/1712/b7/4305c0195481c037.jpg_r_480x360x95_2ce772c3.jpg
10000367,报国寺Qingpu Baoguo Temple,1,78.0,,20.0,120.987832,31.095958,38,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
9771333,东方明珠259米全透明悬空观光廊Oriental Pearl Transparent Observatory,1,94.0,全球唯一的360度全透明观光廊，以空中漫步的独特方式欣赏申城全景。,119.0,121.5064136561,31.245303876,291,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/7f217d7a6ca8d478bdd85ab993744d32.jpg_r_480x360x95_c543caed.jpg
9479243,龙音寺Longyin Temple,0,90.0,,2610.0,121.4372784431,31.0091696319,22,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/0ea99e63f6b64c75b36dec0d47b915fc.jpg_r_480x360x95_41e4ba22.jpg
6747483,长乐路Changle Road,6,92.0,赶不完的时髦，逛不完的个性创意小店，上海时尚潮流的聚集地。,16.0,121.459751,31.224334,237,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/ebddccdec38f72f0ec49055d05df35c3.jpg_r_480x360x95_67564ef0.jpg
714732,崇明学宫Chongming Academy,1,86.0,上海著名的孔庙旧址，领略崇明岛民俗风情与历史文化。,17.0,121.408385,31.624979,75,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/856c5279eeccdeb153343c49aa7e663f.jpg_r_480x360x95_e57cf4a8.jpg
5129137,M50创意园M50 Creative Park,7,90.0,去M50看苏州河畔的艺术，感受浓厚的文化气息。,104.0,121.455795,31.254456,293,0.01,https://img1.qunarzz.com/travel/d4/1612/44/cfc17714eaaa0ab5.jpg_r_480x360x95_5770d50f.jpg
712688,上海工艺美术博物馆Shanghai Arts and Crafts Museum,1,90.0,被称为“小白宫”，可以参观雕刻、刺绣等民间艺术制作。,125.0,121.460803,31.216576,173,0.0,https://img1.qunarzz.com/travel/d5/1504/d7/ace7b96a98bfb1.jpg_r_480x360x95_c714f30e.jpg
20973819,交响音乐博物馆Shanghai Jiaoxiangyinyue Museum,0,96.0,,,121.456346,31.218164,19,0.0,https://flight-feed.qunarzz.com/as3/288/image/poi_vishnu/3b8c44a9-fb19-4b89-8900-af9fe2a86fcd.jpg_480x360_80fb5def.jpg_480x360_99f5aba3.jpg
716890,田子坊石库门Shikumen,24,92.0,,31.0,121.475066,31.214837,128,0.06,https://img1.qunarzz.com/travel/d1/1607/aa/2e60f1dd915a4eb6.jpg_r_480x360x95_f9760516.jpg
708392,张爱玲故居Zhang'ailing Former Residence,3,88.0,,53.0,121.45402,31.2311,194,0.02,https://img1.qunarzz.com/travel/poi/1605/fe/89bcfb5ab99933f7.jpg_r_480x360x95_bdd1f8dd.jpg
715463,中山公园Zhongshan Park,14,90.0,,65.0,121.425578,31.227355,635,0.0,https://img1.qunarzz.com/travel/d1/1606/43/e7a881620321c0f7.jpg_r_480x360x95_d8a5f9e9.jpg
707203,鲁迅公园Lu Xun Park,18,90.0,鲁迅先生曾经常来此散步，瞻仰鲁迅先生之墓，了解他的生平。,69.0,121.489991,31.277458,617,0.01,https://img1.qunarzz.com/travel/d7/1703/84/20d9ebea2b75f4b5.jpg_r_480x360x95_d7be14e5.jpg
703515,龙华寺Longhua Temple,1,90.0,上海历史最久、规模最大的古刹，祈福十分灵验，还能品尝寺内正宗素斋面。,141.0,121.45827,31.181625,414,0.0,https://img1.qunarzz.com/travel/d3/1503/cd/3affe0cc49d1c0.jpg_r_480x360x95_c7c91fd7.jpg
3707033,梅赛德斯-奔驰文化中心Mercedes-Benz Arena,4,92.0,国内第一个可变容量的大型室内场馆，形似飞碟，曾举办过超大型演唱会和国际重要赛事。,49.0,121.499864,31.194369,299,0.0,https://img1.qunarzz.com/travel/d5/1703/ab/b5b69e49032575b5.jpg_r_480x360x95_79ad69b0.jpg
5740176,外滩情人墙Bund Lover’s Wall,1,90.0,,124.0,121.4971,31.24456,352,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/54616fa779279a32c0ddfe43faaafd57.jpg_r_480x360x95_48456d7a.jpg
